Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,41.509997999999996,42.02,41.5,42.009997999999996,286000,36.66113
2010-01-05,41.860001000000004,41.93,41.439999,41.700001,348900,36.390603000000006
2010-01-06,41.630001,41.970001,41.509997999999996,41.869999,375600,36.538956
2010-01-07,41.650002,41.84,41.07,41.549999,402000,36.2597
2010-01-08,41.330002,41.400002,40.98,41.400002,249000,36.128801
2010-01-11,41.549999,41.619999,41.169998,41.529999,249900,36.242246
2010-01-12,41.209998999999996,41.52,41.0,41.419998,331900,36.146251
2010-01-13,41.43,42.150002,41.369999,42.110001000000004,295900,36.7484
2010-01-14,41.889998999999996,42.200001,41.830002,42.119999,278600,36.757125
2010-01-15,42.029999,42.220001,41.75,42.02,447800,36.669859
2010-01-19,42.060001,42.759997999999996,41.93,42.759997999999996,272800,37.315638
2010-01-20,42.360001000000004,42.389998999999996,41.389998999999996,42.119999,757700,36.757125
2010-01-21,42.349998,42.900002,41.66,41.68,479800,36.373149
2010-01-22,41.48,41.759997999999996,40.900002,40.950001,536600,35.736096
2010-01-25,41.389998999999996,41.41,40.720001,40.869999,287900,35.66628
2010-01-26,40.650002,40.869999,40.23,40.299999,335900,35.168855
2010-01-27,40.200001,40.57,39.779999,40.279999,286400,35.151401
2010-01-28,40.349998,40.490002000000004,39.279999,40.0,560100,34.907053000000005
2010-01-29,40.16,40.75,39.77,39.77,431000,34.706337
2010-02-01,40.029999,40.439999,39.830002,40.41,386200,35.26485
2010-02-02,40.380001,41.150002,40.049999,41.080002,569100,35.849545
2010-02-03,40.799999,41.490002000000004,40.799999,41.360001000000004,543400,36.093893
2010-02-04,41.07,41.110001000000004,40.220001,40.23,902000,35.107768
2010-02-05,40.150002,40.759997999999996,39.32,40.25,803200,35.125221999999994
2010-02-08,40.169998,40.540001000000004,39.73,39.849998,651900,34.77615
2010-02-09,40.32,41.400002,39.950001,41.080002,842400,35.849545
2010-02-10,41.110001000000004,41.650002,40.880001,41.439999,664600,36.163705
2010-02-11,41.279999,41.73,40.860001000000004,41.689999,671800,36.381873999999996
2010-02-12,41.200001,41.77,41.110001000000004,41.68,486400,36.373149
2010-02-16,41.869999,42.029999,41.490002000000004,42.0,522500,36.652405
2010-02-17,42.130001,42.610001000000004,41.700001,42.099998,479600,36.739671
2010-02-18,42.080002,42.419998,41.880001,42.380001,317100,36.984023
2010-02-19,42.23,42.700001,41.950001,42.48,371400,37.071289
2010-02-22,42.48,42.48,41.950001,42.25,242400,36.870574
2010-02-23,42.189999,42.299999,41.630001,41.740002000000004,525400,36.425511
2010-02-24,41.91,42.130001,41.610001000000004,41.900002,561700,36.565139
2010-02-25,41.5,41.970001,41.009997999999996,41.970001,462200,36.626226
