Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,53.740002000000004,54.099998,53.200001,53.509997999999996,4890300,45.992634
2010-01-05,53.27,54.07,53.029999,54.049999,6379300,46.456773
2010-01-06,54.029999,54.849998,53.669998,54.049999,3013600,46.456773
2010-01-07,53.849998,57.209998999999996,53.75,56.98,5700800,48.975151000000004
2010-01-08,56.810001,57.52,56.099998,57.130001,3770800,49.104079999999996
2010-01-11,57.18,58.0,56.93,57.290001000000004,2840700,49.241602
2010-01-12,56.84,57.759997999999996,55.919998,56.700001,2778300,48.734488
2010-01-13,56.580002,57.490002000000004,56.290001000000004,57.040001000000004,2945800,49.113341
2010-01-14,56.93,57.98,56.439999,57.84,3064100,49.802167
2010-01-15,57.509997999999996,58.0,56.43,56.68,3955300,48.803369
2010-01-19,56.540001000000004,58.200001,55.720001,57.830002,3770800,49.793558000000004
2010-01-20,57.709998999999996,58.939999,57.299999,58.790001000000004,6107900,50.62015
2010-01-21,57.639998999999996,58.049999,55.009997999999996,55.700001,9860900,47.959557000000004
2010-01-22,56.18,56.639998999999996,53.310001,53.619999,7256500,46.168606
2010-01-25,54.369999,54.91,53.07,54.009997999999996,3369800,46.504408000000005
2010-01-26,53.869999,54.810001,52.599998,52.66,4635100,45.342015
2010-01-27,52.48,54.66,52.439999,54.360001000000004,4513800,46.805772
2010-01-28,54.869999,55.0,53.200001,54.139998999999996,4652600,46.616343
2010-01-29,55.369999,56.889998999999996,55.200001,55.43,8374700,47.727077
2010-02-01,55.82,56.220001,55.009997999999996,55.860001000000004,5043100,48.097322
2010-02-02,55.889998999999996,56.25,53.799999,54.650002,9538100,47.055471999999995
2010-02-03,54.169998,54.599998,53.669998,53.709998999999996,74680900,46.246099
2010-02-04,53.57,53.650002,51.0,51.029999,20035300,43.938528999999996
2010-02-05,51.720001,51.889998999999996,50.459998999999996,51.790001000000004,12992600,44.592915999999995
2010-02-08,51.66,52.200001,50.610001000000004,50.75,6601800,43.697441
2010-02-09,51.490002000000004,52.080002,50.459998999999996,51.060001,9227900,43.964363
2010-02-10,51.18,52.029999,50.91,51.279999,5768000,44.153788
2010-02-11,51.310001,51.700001,50.740002000000004,51.400002,4962000,44.257114
2010-02-12,51.41,51.610001000000004,50.599998,51.52,7488900,44.360437
2010-02-16,51.740002000000004,52.5,51.27,52.439999,6835200,45.152586
2010-02-17,52.799999,52.799999,51.400002,51.849998,6298200,44.644576
2010-02-18,51.470001,52.220001,51.439999,51.869999,3664900,44.661797
2010-02-19,51.650002,52.139998999999996,51.310001,51.700001,5378500,44.515423
2010-02-22,52.380001,53.610001000000004,52.369999,53.169998,6449300,45.78114
2010-02-23,53.07,53.389998999999996,52.09,52.560001,6263700,45.255913
2010-02-24,52.82,53.82,52.290001000000004,53.779999,5567400,46.306371
2010-02-25,53.490002000000004,53.650002,52.599998,53.639998999999996,4679600,46.185827
2010-02-26,53.599998,54.060001,53.130001,53.759997999999996,7781200,46.28915
2010-03-01,53.889998999999996,54.0,53.279999,53.810001,3469300,46.332204
2010-03-02,53.529999,54.23,53.110001000000004,53.509997999999996,6209200,46.073892
2010-03-03,53.59,54.34,53.41,53.75,4097500,46.280541
2010-03-04,53.939999,54.299999,53.689999,54.200001,4973800,46.668007
2010-03-05,54.650002,55.68,54.32,55.57,5536200,47.847621000000004
2010-03-08,56.27,56.290001000000004,55.5,55.529999,3620200,47.813179
2010-03-09,55.439999,56.5,55.049999,56.189999,5344600,48.381461
2010-03-10,56.490002000000004,57.599998,56.119999,57.400002,6290900,49.423314000000005
2010-03-11,57.259997999999996,58.450001,56.93,58.439999,5273800,50.318785999999996
2010-03-12,58.77,58.919998,57.669998,57.860001000000004,3832100,49.819388000000004
2010-03-15,57.419998,57.580002,56.349998,57.299999,4619100,49.337209
2010-03-16,57.43,58.619999,57.330002,58.619999,4174600,50.473772
2010-03-17,58.849998,60.099998,58.59,59.959998999999996,6055100,51.627557
2010-03-18,59.91,59.98,58.43,59.200001,4277000,50.973172999999996
2010-03-19,59.610001000000004,60.139998999999996,58.84,59.610001000000004,4548100,51.326197
2010-03-22,58.959998999999996,60.09,58.84,59.849998,3035600,51.532843
2010-03-23,59.810001,59.98,58.799999,59.810001,2574600,51.498404
2010-03-24,59.619999,60.560001,59.360001000000004,59.869999,3476900,51.550064
2010-03-25,60.209998999999996,61.799999,59.84,59.93,5465700,51.601727000000004
2010-03-26,59.98,60.959998999999996,59.18,59.57,3660000,51.291755
2010-03-29,60.0,60.16,58.959998999999996,59.470001,2715900,51.205653000000005
2010-03-30,59.470001,59.580002,58.119999,58.689999,4012300,50.534044
2010-03-31,58.43,60.0,58.279999,59.700001,3886900,51.403690000000005
2010-04-01,60.169998,60.73,59.889998999999996,60.240002000000004,3070600,51.868649
2010-04-05,60.5,61.700001,60.34,61.66,3057700,53.091314000000004
2010-04-06,61.380001,62.650002,61.369999,62.580002,3588900,53.883467
2010-04-07,62.689999,63.349998,62.119999,62.5,4354800,53.814583
2010-04-08,62.360001000000004,64.769997,62.189999,64.099998,6012100,55.192235
2010-04-09,64.360001,64.800003,63.490002000000004,64.800003,4953900,55.882143000000006
2010-04-12,64.83000200000001,65.75,64.83000200000001,65.269997,4676600,56.287456000000006
2010-04-13,64.779999,65.0,63.360001000000004,63.619999,5822200,54.864532999999994
2010-04-14,63.860001000000004,65.66999799999999,63.860001000000004,65.160004,4288500,56.1926
2010-04-15,64.970001,65.349998,64.010002,64.160004,3869100,55.330222
2010-04-16,64.019997,64.019997,60.790001000000004,63.02,9749100,54.347106999999994
2010-04-19,62.59,63.880001,62.169998,63.5,5084600,54.761047999999995
2010-04-20,64.07,64.940002,63.240002000000004,64.91999799999999,3336600,55.985625
2010-04-21,64.879997,66.489998,64.120003,65.300003,6041400,56.31333299999999
2010-04-22,66.849998,69.239998,66.389999,68.82,10169800,59.348903
2010-04-23,69.489998,70.449997,68.870003,69.639999,6376800,60.056053000000006
2010-04-26,69.889999,69.889999,66.699997,66.769997,4366300,57.581024
2010-04-27,66.68,68.449997,66.019997,66.089996,5800900,56.994606000000005
2010-04-28,66.099998,66.980003,64.709999,65.470001,7214900,56.459936
2010-04-29,66.230003,67.309998,65.790001,66.059998,7641300,56.968736
2010-04-30,65.900002,67.699997,65.889999,67.209999,9616700,57.960473
2010-05-03,67.449997,68.620003,67.050003,68.57,4947600,59.13330799999999
2010-05-04,67.68,67.769997,65.970001,66.459999,5319000,57.313689000000004
2010-05-05,65.779999,68.879997,65.41999799999999,67.589996,7599000,58.288174
2010-05-06,67.160004,68.010002,60.860001000000004,64.410004,9571500,55.545816
2010-05-07,64.5,65.660004,63.310001,64.139999,6822800,55.31296999999999
2010-05-10,67.449997,68.449997,66.389999,67.839996,5981400,58.50376899999999
2010-05-11,66.739998,69.68,66.529999,68.610001,4931200,59.167804000000004
2010-05-12,68.970001,69.190002,68.07,68.519997,3676400,59.090187
2010-05-13,68.160004,68.790001,66.980003,66.989998,3898300,57.770748
2010-05-14,66.389999,66.720001,64.699997,65.610001,5403200,56.580668
